,0,1,2,3,4,5,6,7,8,9
4470,70460,63655,88127,34236,84847,75255,79180,32918,22269,4962
4471,431154,358176,435970,404288,319805,169491,378801,319804,413884,341346
4472,15291,48601,86248,28830,18334,37385,23059,91750,94504,37583
4473,31213,72961,31040,71613,57018,87036,46959,31107,35466,52431
4474,389475,393555,396344,374859,311192,273019,375175,137008,199919,424413
4475,10214,72953,51265,10045,104356,30976,76581,59054,57038,52409
4476,51587,84782,36813,95607,93009,88965,23140,61616,93054,48399
4477,62851,62812,59669,67858,28522,26017,95801,56619,15666,51570
4478,100156,84557,32322,87537,84555,22811,85159,82958,7642,85062
4479,29422,19568,55031,26963,29675,72447,23391,85584,6153,10007
4480,442097,506298,506297,445925,506293,506299,506295,506301,506292,506296
4481,454455,444623,443240,449951,449519,444898,450062,443235,443288,450291
4482,337075,199054,243905,305796,113849,402771,220281,277659,359777,248198
4483,324018,215658,299130,1820,295283,278144,323003,115878,307837,250114
4484,234817,307250,115293,158907,259440,285556,436810,154031,431992,227815
4485,397574,396379,148040,321924,168874,314200,396380,243054,178550,163612
4486,26872,71751,54010,26970,80421,26622,6615,91370,12647,85697
4487,522042,521942,522153,522091,522048,521576,522067,521999,522471,522024
4488,217226,280015,427764,404435,198367,371409,162178,314174,404793,139503
4489,381889,222474,222839,197425,426782,169971,150055,200814,368038,344720
4490,41872,21577,118508,119581,119430,84561,94987,79043,32480,443165
4491,62677,59913,48577,8770,9094,28365,62771,35322,65216,64858
4492,202970,342981,185589,375412,286460,138951,145370,289309,300513,108619
4493,24601,32905,79030,78402,79245,22806,22681,84447,81416,70931
4494,96069,119707,28012,62280,95733,51155,93298,84554,24548,119708
4495,90707,100644,117324,84315,92307,81544,78454,74500,70679,118510
4496,33286,4961,24307,77539,74843,84681,92072,83282,77818,4319
4497,37481,46241,66324,15508,75893,66130,35713,102779,48517,68124
4498,41696,78013,117588,118684,22789,84719,34679,82673,118572,44541
4499,76421,33528,107624,80416,12047,71434,107304,35670,104866,35675
4500,26968,52363,107284,26952,27196,19563,85620,54906,25522,19379
4501,520548,520423,520162,520543,520252,520365,520403,520634,520630,520260
4502,52784,31098,48900,6500,85616,59278,54905,75697,59362,8658
4503,71201,56991,90420,79730,59508,18918,29098,49028,46906,87011
4504,79834,10135,76467,53948,46638,42814,28875,28926,15166,107243
4505,25466,56935,67336,51886,51864,46821,51862,95822,119681,8750
4506,29740,108433,106309,61956,12258,106722,42891,9897,54291,31156
4507,52406,23408,108311,107637,12504,19290,67577,71062,48923,15565
4508,90628,85053,62464,119928,8402,56433,89355,48344,62131,119548
4509,92881,87785,22195,119482,9360,89318,108284,62125,51521,48298
4510,306804,114853,377304,426801,163513,352285,141327,225739,193978,212196
4511,21937,41838,82938,63789,77854,21942,27670,82498,78633,100636
4512,82038,78185,84578,32800,70968,117630,92161,22530,84586,79295
4513,71060,68322,19548,106868,85814,91376,122617,59343,106876,18185
4514,106642,59276,67641,105311,72402,91526,30419,89907,15046,68033
4515,48924,105547,9347,80579,104744,67582,105238,63055,102362,91504
4516,93898,52194,30675,79697,35651,72497,46014,42527,107627,86746
4517,117380,70471,84451,22292,84446,87795,90686,87808,22662,94941
4518,454700,445798,444699,443318,451472,449424,450700,452013,452016,506274
4519,454476,449933,451249,451251,451255,448643,450023,441690,449530,449986
4520,509833,509832,509850,509942,509849,509828,509839,509836,509844,509830
4521,332086,349997,396188,296819,310359,220479,296820,223322,197815,112106
4522,388429,227815,212073,424444,375741,436810,321923,234347,158907,285556
4523,68170,26756,17964,83888,102747,80077,76189,54008,67385,42444
4524,63808,32910,88068,88235,84472,118517,77783,41591,77706,75256
4525,325053,394238,202045,201884,160863,389175,213346,201509,375216,262456
4526,70475,22319,22595,21713,92235,36329,77544,78960,87715,32433
4527,236504,182294,238778,203165,236085,297214,405173,203908,408937,141399
4528,63135,71222,48809,23248,65113,51104,54318,51516,25465,59576
4529,147747,508741,332104,267942,332105,372336,189047,435055,287159,370955
4530,107365,46917,18179,19293,10152,23401,59275,71649,31050,57034
4531,122894,108292,102091,65762,102673,12221,107670,18911,18520,86019
4532,102657,106089,122849,104827,106253,122548,106366,66182,33459,106502
4533,94785,81921,3134,75398,78526,12831,82231,50887,118792,12794
4534,524683,524653,524679,524685,524708,524706,524694,524698,524681,524700
4535,86068,19641,48748,106569,107354,105307,104324,107155,521409,86728
4536,29497,15831,67763,6290,42894,94238,18279,52283,57007,55191
4537,432539,289215,340971,187135,438540,367529,138429,396317,379077,381547
4538,172389,246871,296166,208603,211171,299460,2150,362380,220940,221129
4539,274909,162234,435396,345929,115079,325759,307034,404995,289838,226481
4540,306718,114766,200439,366575,374882,116031,307990,205221,148776,159806
4541,18517,122552,66271,75938,87072,104634,49027,89825,9872,66097
4542,228466,430819,152172,231365,141265,408265,2330,299640,235283,355965
4543,296501,299642,2332,211492,332117,362580,429489,278227,340864,234736
4544,388639,318700,405656,258401,176389,307336,115380,394272,173060,376199
4545,360716,283002,360715,352734,198497,208082,396655,245647,423906,184377
4546,367403,295321,415128,401995,219844,187031,182954,164253,296183,344756
4547,179173,232588,342302,209246,386740,204991,112621,304566,176663,155669
4548,214534,400344,196547,220916,436094,297352,252677,148862,416257,421497
4549,525100,525058,525101,524926,462921,493982,459682,525060,465223,525016
4550,499819,499818,499817,499821,499822,499823,499839,499820,499837,450047
4551,235743,240304,314202,253784,143030,237853,237510,363237,320426,197518
4552,447089,447084,451258,506319,447709,441701,506320,446931,445119,445113
4553,443370,446270,447160,448701,453270,453109,444919,453167,447546,446253
4554,119969,105365,99591,98190,39203,19878,19662,99973,99696,99441
4555,449593,42,444724,447281,441921,441876,441892,450101,451458,445497
4556,100363,100311,38142,99986,99121,83490,99987,38359,12790,98862
4557,379888,436768,267276,368653,117142,309112,234871,275834,394170,248259
4558,352267,209258,406761,327327,329974,296169,362391,197887,392753,213998
4559,86997,42870,51403,15032,91526,106615,93897,15046,83609,67641
4560,437281,216576,198476,182941,109718,301620,430433,390614,368963,237409
4561,81381,78581,41498,92220,24306,82312,32320,22801,41494,79042
4562,282564,262102,250379,175521,159585,216574,394818,184458,202139,229215
4563,12799,24414,34393,83209,78531,85416,21847,101132,90855,82074
4564,233786,369489,250741,417274,172172,237990,228668,175453,318515,159385
4565,415258,146640,381567,284819,395542,385219,407396,256219,385220,265925
4566,335597,176985,197817,278013,294359,320576,210469,496127,496117,496126
4567,26329,90264,30277,67491,51402,47039,59248,12218,15283,18318
4568,29633,9992,55006,107394,85686,122867,12385,80604,8606,79610
4569,42988,18922,71423,86271,27198,62190,46573,28911,83611,62196
4570,355785,226691,241491,417669,395519,399118,277150,340334,309933,422561
4571,28743,80335,30521,57005,46344,29637,10142,52411,28822,23409
4572,27182,38751,106695,79621,79547,106311,59260,71214,105622,29181
4573,93425,42678,54274,19304,67903,42915,6835,61946,46566,54603
4574,102061,71328,59115,96624,72386,76532,8514,8445,10285,18882
4575,450089,444886,450003,449104,449539,450793,443191,443286,449513,444639
4576,245111,206014,198446,200588,284817,333551,218687,162732,282657,264131
4577,56585,59453,119560,8381,89063,58659,54273,62128,48361,9389
4578,101806,33421,82899,102383,87767,102361,102359,25546,39435,6133
4579,373594,366066,187997,328501,227811,166503,187657,338745,428000,409666
4580,324202,224958,207304,361909,422596,403180,155901,229648,428486,395089
4581,8485,29096,48647,12225,105274,102695,66041,6522,26754,6364
4582,521799,522246,521673,521838,521340,521823,521335,521790,521429,521812
4583,6565,106513,8675,75791,79731,91487,51465,51244,67525,29081
4584,314529,375858,254968,236887,344711,202375,248327,180738,2813,300123
4585,349861,282786,257338,170375,316489,358012,178303,303901,111972,189827
4586,71818,91758,26333,52292,59597,67470,9724,94511,67331,62817
4587,117387,41501,24357,32435,100133,118662,22207,82912,82136,81634
4588,475713,484455,465689,480007,472048,477843,462317,469321,476540,463608
4589,26971,96950,52785,108203,66002,58661,67940,66097,6084,8668
4590,422246,195252,440462,403307,278424,418154,160864,248029,422245,353705
4591,302977,111059,202555,439754,154916,309187,321770,343298,289931,168423
4592,521625,121821,522391,521858,522324,521392,522542,522518,521893,521427
4593,350176,360586,337448,413875,384615,372529,187210,372677,176811,182981
4594,100720,39569,121402,102759,59877,102557,102023,103475,103125,96456
4595,35378,19760,80666,23389,59600,35237,51928,19676,62169,59760
4596,64943,28498,59178,67348,48564,64564,89508,65777,59332,15398
4597,118642,7680,88219,85157,32908,92298,100656,22226,32828,27639
4598,2652,188505,179783,181654,175465,161525,157873,139171,162249,159879
4599,332946,198811,396683,380466,409815,368535,213641,376009,409816,427902
4600,111064,302982,167877,436142,384640,169991,416316,323591,353298,337052
4601,26188,104009,102909,86812,118224,96828,68769,69064,94180,96586
4602,82675,117552,87278,83106,82040,87258,78757,63801,63706,32952
4603,118485,61576,87650,84840,81782,34303,70639,4653,100655,27658
4604,307029,115074,389362,112619,304564,174313,424121,185134,408918,168030
4605,119712,45994,14948,65040,104063,48438,105258,31046,65037,66393
4606,12504,67577,30670,28629,52406,23408,90310,107637,52514,108311
4607,254044,245657,205861,139329,195341,350544,267704,271873,208266,155669
4608,522420,521793,521868,15629,67367,9760,521506,521928,28753,521405
4609,30521,28743,46344,80335,29047,10142,28822,29637,9891,57005
4610,524852,524858,524932,524904,525106,524929,524910,524896,525148,524897
4611,71030,91525,66115,61987,51671,35260,9204,62472,25354,18296
4612,35804,66104,79862,107280,29683,79555,107345,29427,19585,46564
4613,65140,8759,89064,51840,59762,54700,59100,65221,51846,59727
4614,28751,86445,52426,94507,67655,105000,18765,71515,31034,67851
4615,8734,29840,42976,18311,76406,46021,52158,51204,42449,52509
4616,454682,450364,454482,454465,450259,450235,451477,451250,443461,449574
4617,7680,118642,85157,32828,88219,27639,100656,32908,22226,92298
4618,50748,117537,87905,84264,92314,7695,22482,75202,21700,7698
4619,522076,522045,521977,522099,522432,522120,522116,522544,521273,521281
4620,91065,34640,50759,83282,87306,63686,82905,22206,74844,75375
4621,444629,449813,443260,449981,451207,454521,447289,450673,444691,445794
4622,95048,22298,79206,24661,7651,84826,84610,91067,92082,118685
4623,71138,83430,29489,66222,37377,59368,105960,68082,85783,105231
4624,102683,67528,58697,71050,75820,79721,61996,6345,51545,30968
4625,35673,69153,86348,12617,66286,10230,105031,96887,15454,35674
4626,215910,325573,178378,316815,243215,368684,439352,260990,425498,375381
4627,8811,72418,76408,83638,33617,105250,90123,14957,54421,75532
4628,278510,405324,273170,272036,235939,234008,419068,291472,314375,425841
4629,454435,449996,449577,449401,449995,454538,443474,450652,450692,450804
4630,88139,63664,27411,82321,85316,32606,59155,35086,88955,78600
4631,59258,35664,18301,67596,15239,105231,71069,105960,106133,29489
4632,71935,106265,91794,58601,48603,18745,83608,94570,102057,61669
4633,77889,84249,90779,78170,79439,63699,24496,82534,82946,118560
4634,102792,99112,76025,94311,85821,28686,86165,15547,79709,37029
4635,492285,487419,461840,461750,469328,490287,465839,481899,472599,469987
4636,62217,59103,65528,12356,119564,56813,48570,59885,55183,56843
4637,417831,170718,163795,257556,376446,161367,355795,354349,440768,410587
4638,443173,443428,450024,443140,451051,444894,451442,454456,449452,450278
4639,181273,305545,113598,204651,377119,276929,113599,305546,399149,326547
4640,445503,449954,453795,450346,454193,445445,451893,447577,454528,449875
4641,101445,101600,101601,75723,101267,101319,101599,98643,104540,102386
4642,373413,176731,289413,312814,386169,250853,237766,296990,181072,386521
4643,464347,468418,481104,477429,474024,484186,489532,458077,493968,473483
4644,137089,152928,147684,151927,116147,138252,114408,116000,116001,148790
4645,443271,450797,451050,449100,443250,454417,449988,449041,444815,449016
4646,316504,216992,397059,389185,368378,272999,155587,296514,250062,169201
4647,83608,15572,18745,107197,48603,89849,61669,106265,107139,71935
4648,300124,2814,316627,137008,144470,347693,199919,360640,379760,196232
4649,300312,3003,264485,392292,396204,375713,363199,326257,309157,209727
4650,34374,33026,92291,81443,101130,63709,74934,101129,118490,41698
4651,87551,32797,100620,82892,91068,83137,84453,41534,34717,41613
4652,306353,114403,140811,327318,313622,239615,204370,357967,144804,162745
4653,522450,522371,522002,522165,521669,521743,521505,521882,521395,522536
4654,113796,305743,271961,260856,407571,428986,361362,398976,418042,292757
4655,441685,451040,444664,448671,449462,454524,451018,454542,450715,444671
4656,52581,9340,19673,65771,19211,54646,10107,31117,28660,106534
4657,75684,19582,12394,68810,25569,79716,26870,15602,10295,9509
4658,104015,29385,9869,42512,54888,96874,54185,19514,23386,73047
4659,26988,59532,18409,49050,106308,89975,42860,15881,35810,29194
4660,73075,18051,59235,91371,94343,67676,15077,12264,71342,71119
4661,38920,39357,520209,96863,520572,11986,520205,520552,103978,520207
4662,267363,280060,239548,259148,364955,379457,439540,402266,436801,379289
4663,66117,59409,85584,85830,85932,29675,80560,26963,12318,72447
4664,320920,241579,213974,324352,344199,243820,413843,264116,354982,222531
4665,307053,115098,3054,300362,115099,307054,334687,203135,196419,160079
4666,41613,41534,82564,74990,38398,39210,83137,32817,79019,92105
4667,90640,84141,87321,22210,22889,7614,50588,63800,90924,81720
4668,454467,443289,451456,506320,451046,451760,506319,446831,447709,449066
4669,266897,238739,218725,345934,353283,247951,341664,289822,271611,425675
4670,33617,76408,105250,8811,54421,65973,38555,121659,117854,72418
4671,6350,15450,19208,89856,26443,46681,106043,26860,52143,42487
4672,84527,70805,32972,24437,41644,22840,41648,92347,74998,81608
4673,378598,310112,373762,235048,274410,253373,246054,234830,279096,372467
4674,58906,12307,105343,48654,52289,93465,107621,26433,67571,105034
4675,417497,333325,392526,426887,315732,164433,356210,231991,423533,392525
4676,222615,413625,401757,367324,166680,292667,366004,320733,111749,303678
4677,312,297621,227210,418639,175631,113731,305677,376096,184369,318777
4678,220484,335040,273764,315576,205356,283284,297777,294594,468,151295
4679,380215,365694,208168,421774,515061,303535,111609,384514,235518,290429
4680,434961,310638,159634,227904,170787,238686,184303,327764,350455,207313
4681,237219,220691,430895,274701,439465,368784,320336,271996,338041,233904
4682,323320,189222,437554,292346,251622,260242,164259,267816,294424,143395
4683,275055,114525,306475,284774,340947,110482,302390,187400,333499,227139
4684,485857,480524,492211,475802,481686,480856,480525,490983,478500,484434
