,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2167,319745,418677,397515,364570,408210,379424,139313,164010,367863,324833,377248,296301,438997,363006,224702,180494,377247,389119,293353,173747,420968,312654,265765,364418,240737,233152,197071,272535,379248,163099
2168,143023,198271,195210,186181,174286,188740,184714,171945,161915,158514,156060,168438,178971,175834,168903,144010,157109,138854,108774,149845,111524,111526,143775,152319,77,150026,141759,152840,111525,139211
2169,294364,392476,195882,234048,422000,322217,311416,430476,256882,201157,394452,241409,158663,176108,225343,274754,149820,322218,401212,307394,115438,425098,326436,394453,179984,340573,113634,305581,405659,217494
2170,393887,204192,401020,350838,138913,169855,368682,214584,263803,269205,286655,208583,326414,372061,208291,376161,303440,111516,337924,424747,173089,203423,421822,269552,154602,363530,179468,397881,193774,343587
2171,175314,317786,1351,298662,315469,437453,440485,265780,410277,281073,332780,343418,338753,191196,254157,417525,380943,251345,155304,343417,369330,219987,335383,204820,283837,360934,327029,216465,305035,342417
2172,202567,199805,174141,201545,204836,206332,411420,433729,288715,245272,191484,382208,170778,170586,193139,408046,218822,400025,360347,221753,261704,246838,203881,258690,382209,310702,278458,433728,166373,190575
2173,165990,436465,249536,391803,337790,232174,293892,143776,320107,274059,171443,286663,163324,147012,391804,179922,436466,186986,276305,257685,363225,217315,317299,266549,343289,305075,113130,396385,256230,345937
2174,219467,229019,146053,245262,184357,212673,344214,223001,376798,165062,423259,374460,255958,281616,180186,191973,411259,349524,222264,316164,180198,178153,144411,390976,224552,198746,299806,2496,435947,371104
2175,246935,402737,380809,112945,304888,181610,146864,173595,314840,373460,379642,186334,174118,164537,426001,264318,348404,333426,191358,214957,188906,320389,115434,307390,186343,309657,267325,203716,387379,179950
2176,186223,393595,413256,336378,378301,319499,341676,194700,173558,395265,193740,395104,288133,391337,287985,312718,247938,381752,339405,278528,230168,292933,438753,417880,274635,413421,395105,438888,434414,142647
2177,458901,493727,489127,488627,494454,493726,488454,476808,466130,476248,476501,480807,487463,486616,475282,460099,458368,458887,464902,473673,470050,462536,472463,477886,461709,480397,480882,460271,466368,458867
2178,357851,188594,301454,109552,401167,430263,365897,109211,301105,147049,389983,322684,291268,207084,248281,268133,323372,387340,167867,225825,237463,230371,340034,168331,182258,401166,298005,693,148707,369809
2179,160397,417717,157088,420506,237629,410472,360044,331630,357884,187968,292778,211225,243797,324715,176386,225205,202062,433084,157617,341504,284520,151127,306671,114718,281039,178855,188848,361451,185326,145438
2180,344943,360384,225976,263364,434568,306407,114456,391340,199744,176710,216750,245497,242290,149020,407752,232129,163664,340882,273222,290251,296200,383940,378298,153160,145133,427319,153227,166883,173711,166460
2181,142098,170084,169320,169213,144724,156171,166081,168844,116374,116375,144047,156169,158469,163194,152992,150606,110068,114453,114791,2015,141200,116376,114454,110067,151650,152642,159814,149606,149954,162030
2182,246859,313184,399173,383611,390999,287966,1858,299168,169194,146512,381749,295510,114140,306089,241733,331787,179596,219088,319181,137013,430674,377313,230099,243535,148018,213914,301823,109916,147018,381745
2183,407273,244057,171354,422457,318693,183914,265122,437317,425237,361291,354385,390344,180456,376832,159569,239138,141311,242380,280918,403056,298196,885,437313,351819,153370,351820,200161,403201,111850,303780
2184,158149,375198,283683,213327,250009,227653,169251,323557,210298,359405,246456,338262,369159,243390,277272,183772,520142,283684,520134,317630,140282,233336,380643,312060,433776,274486,223410,424925,315126,168609
2185,430681,413574,295851,366587,383942,382081,427320,374636,236801,372174,336381,399352,312861,423451,299327,2017,188681,355677,208364,251097,368058,374642,174505,279969,159007,403994,434569,201491,246224,383941
2186,371084,428630,296315,263279,426615,143925,410918,276859,230459,204735,188868,240498,284986,426773,393063,2144,299454,413692,367546,209177,284987,395858,423416,255110,299624,2314,158200,395697,378926,276820
2187,20152,4736,24144,103527,100208,74770,40680,45149,44472,11505,13853,47618,19884,53295,11512,4034,50414,39504,55812,50029,3230,56217,41351,17367,43925,13352,45642,10618,3591,45153
2188,240288,295634,324346,423415,229616,352439,433732,159119,256402,485134,329971,184192,494037,474818,372786,243633,286896,392745,201234,216680,302434,110524,116341,308301,488088,327171,465272,474235,254925,479628
2189,271629,400541,185028,350536,245739,396539,342614,411940,199677,402120,304543,112602,353437,218004,246778,314360,414373,358632,266297,380307,411762,296853,241743,151755,372846,181779,166959,194263,396050,338092
2190,274758,238724,359858,434543,168913,208423,224211,305718,113772,243369,329823,272293,349357,318989,228537,238693,191140,340354,426456,413382,253113,273681,260027,289585,275243,147497,179787,212033,218528,194955
2191,116215,308174,153227,378299,211725,163664,242290,295679,427161,166460,199744,150664,290251,319341,244686,193591,278609,149020,295678,263364,370646,319340,438749,148352,203142,166883,216750,362099,225976,263420
2192,382934,175418,219933,250874,289434,335266,213258,363832,253130,281237,223198,225618,394429,430960,354075,387528,265828,255526,402584,197210,279218,150440,305196,113248,369667,419670,196309,377664,363685,140508
2193,74515,34042,11624,5274,44879,53592,49721,11675,40992,5322,77752,70648,50514,14630,78514,73805,4646,66971,53542,5590,44883,34125,78509,43858,50092,66982,39512,5348,80805,36781
2194,293231,265886,400044,355154,408055,115129,307085,328342,330329,233523,223406,386196,238260,259104,349847,224677,250191,325035,341167,299804,2494,162750,361794,207892,392912,420985,310548,184547,165753,172141
2195,487720,468482,462324,480507,487447,480153,492299,488922,486803,486884,469366,471790,464052,470909,461440,485617,483251,463881,465545,480802,492575,491320,478878,328889,156548,473894,479781,472560,480378,486429
2196,313337,240108,184704,301970,110063,148501,413712,408874,225465,259217,232854,316336,280500,344934,149489,253451,197505,388970,236623,438873,286910,287392,299162,1852,360201,387899,327704,155022,217724,164297
2197,327663,389295,217611,420979,290955,314156,226179,276715,382210,201847,319454,196033,299622,2312,339844,341156,171610,199071,185827,397352,218234,162931,384593,181160,235668,433043,266759,213557,269832,228042
2198,191137,430643,309150,231110,345903,347885,414527,249815,185192,430644,251195,171912,253149,326413,346066,363030,233774,210314,360737,392296,216986,375534,435702,193333,392297,371729,375533,341637,416454,439533
2199,368967,419804,215422,427745,168393,348379,290002,267686,200949,157197,256351,317616,257207,360914,294498,235660,332253,368968,202664,242842,409805,160159,139209,171751,178305,212877,404952,377489,326873,241471
2200,194984,319914,280011,389675,332611,337155,171528,397697,237301,419373,219405,363345,271570,192167,257899,382594,372312,372501,260571,160082,280937,251594,153176,221912,375345,325022,229497,141969,416094,341621
2201,333082,274536,241031,436790,138586,150061,387038,422268,353563,234264,382918,382917,205174,376639,320366,256512,263908,409049,431595,175353,159609,179117,205834,212189,231746,323701,245916,309460,297172,338248
2202,270224,376033,234230,326103,264427,334977,201341,108611,318392,371751,300505,361124,189127,188709,318393,342007,171183,231306,243298,290435,405485,440046,197522,216672,328561,155494,195525,138328,140342,239
2203,297882,570,365622,323407,387705,244216,329231,329232,359562,258380,176707,152350,175354,150576,348891,164098,361204,373643,412570,403053,224885,390488,246696,216754,287114,145687,365775,242423,437316,341030
2204,270494,225846,232054,327222,315670,115910,307869,437815,347295,284172,383436,308015,116056,370488,114138,306087,255605,370489,414979,213547,388912,187033,407760,425816,329695,167182,313043,261266,381745,287828
2205,152566,274293,295479,390957,312333,306216,114266,401963,308140,236475,116181,284824,295299,326999,187603,137857,240688,268249,270902,146563,274957,360010,384085,277334,296305,272148,157189,339534,139596,114421
2206,216508,299794,2484,364747,362718,352742,432875,344361,275807,221362,341472,263666,202434,330135,316317,433731,356588,161148,428798,224913,340983,406919,273384,293478,246503,211840,154532,222726,428966,2313
2207,164915,291296,241531,261516,391941,371543,421509,237291,205924,423933,419052,330833,174566,246888,143573,435544,111189,303109,404783,439707,423934,331425,353104,408388,159943,195491,140942,337753,256514,271478
2208,341045,263477,244405,139039,221525,152994,197512,192511,139409,295336,221358,240732,189132,235605,289205,402013,340565,219183,437969,183193,295190,284180,295189,327227,269061,349557,222603,327233,251311,230270
2209,301654,109752,154316,313028,398664,188137,385226,256026,202029,156502,388840,157968,417701,226095,274251,403042,242093,245252,218341,426502,256535,377904,385227,327202,228882,407253,318363,420168,155003,307703
2210,432274,136708,302113,110208,171160,428804,122086,434552,236598,234204,123303,120667,136727,184702,80849,103595,140145,396858,74569,267931,239056,53823,196668,415110,200584,122246,70686,157397,289399,392756
2211,493390,464843,494023,474183,283688,472988,462272,488644,474310,158120,480509,467299,493893,478160,493061,460965,494442,461041,479822,458517,490191,485634,470160,458930,494838,463945,490202,488455,459069,471608
2212,302925,111007,321217,281574,275942,280897,336505,426947,400031,371533,198154,396185,382554,285353,187576,295977,143896,169140,324846,246832,278431,158883,327827,158698,377101,223754,432701,368187,385861,435795
2213,397853,297158,332067,400324,371873,143658,430620,220219,427560,508732,327977,357043,291416,368175,345054,345055,217672,371699,267024,331893,347689,414506,435361,150271,421815,347690,215873,372048,384763,414659
2214,351822,390667,148141,412751,392948,346991,398670,199044,407440,376836,292609,281711,410139,140579,403203,157749,301141,109247,426659,217171,417442,407435,317966,168905,281256,298692,1381,176172,298047,736
2215,191509,266200,207006,394419,340205,178736,155269,401349,240826,373444,239926,182352,373299,229177,229134,402874,177691,239256,205941,361005,149602,373298,323699,145210,318345,405944,201319,283986,169523,167109
2216,428975,212611,331772,406785,175654,225002,259785,114911,306864,394055,163001,329833,229466,154573,390978,191446,384257,286634,252632,205132,386026,172451,438719,114982,306937,364586,376628,223531,420490,174051
2217,237622,406463,205311,381425,245594,163494,250711,361444,312704,145904,385409,402003,344060,188962,428824,426632,395418,340706,185494,327702,269762,215214,228972,437805,406637,194204,137240,167697,402002,138260
2218,303132,111210,409264,414554,160467,273332,111211,303133,421689,396230,364958,307109,115153,343129,371573,288366,174961,224340,249408,289209,222391,149760,189398,281657,230223,320410,391798,232001,364959,320103
2219,288324,209186,216823,213873,254513,346537,363554,280567,412430,194207,176232,285790,322061,297712,403,216611,283219,421845,340243,238128,254963,166956,394270,323583,157723,215262,189968,277913,172906,227352
2220,416623,187817,258191,385124,387231,273410,424765,356928,338449,416624,303293,111369,439891,264531,343921,153526,216950,414690,268620,160801,304721,112779,226579,388498,276999,279375,226078,269501,294034,379452
2221,207115,169088,303434,200225,111510,430949,293659,163037,221775,139818,376001,240117,249044,214110,192676,259611,203061,203984,151384,430788,279783,221748,404950,189735,379611,275368,358434,363527,433252,274941
2222,175111,358305,262349,219294,408397,242080,181885,375061,389173,224523,177041,310735,276018,296846,400056,435201,296847,350182,176126,156346,362752,154236,397214,115142,307098,388194,221234,206479,260799,375541
2223,140732,149378,148086,147000,145254,142450,144018,142203,142626,138478,112654,137872,116992,139179,142131,141163,116993,108743,112746,201,112575,111662,136952,200,202,112576,108742,140660,108741,138960
2224,438721,352116,252065,308154,116195,197117,147450,355813,186424,198521,438099,354669,418200,165804,222848,354670,423089,418201,239418,274664,352117,312842,370628,329977,407554,217125,333565,151150,296177,200598
2225,495323,495531,495839,495639,495337,495321,495684,495460,495464,495735,495547,495452,495695,496868,496867,495605,496862,495683,495371,273017,157277,496869,373973,496866,115593,307549,240985,213420,377990,496864
2226,234298,224393,240827,344568,317958,194262,174680,340056,340055,163010,265993,340050,268450,171801,274218,215441,217039,343900,255592,385235,147575,262115,268054,181424,199382,373953,243796,248391,222680,310143
2227,395413,159501,230355,339230,287328,430664,312853,315842,347595,276860,257591,355666,378294,354838,253922,254677,515192,385710,312700,515360,229836,176189,352287,146107,241844,241848,366578,515060,390981,264078
2228,141082,332961,317477,314387,311061,272034,311062,205418,258037,248864,201855,227620,297387,269102,174992,197661,50,215979,148916,155308,164792,181457,149538,210257,193478,233043,233199,174715,167568,225808
